global_index,fold,paper_id,spec_no,orientation_zone,y_true_log10h,y_pred_log10h,Inv_T_K_value_scaled,Inv_T_K_shap,Gamma_prime_size_value_scaled,Gamma_prime_size_shap,L_value_scaled,L_shap,G_value_scaled,G_shap,SFE_value_scaled,SFE_shap,Misfit_value_scaled,Misfit_shap,cos_001_value_scaled,cos_001_shap,cos_011_value_scaled,cos_011_shap,MultislipPropensity_110_value_scaled,MultislipPropensity_110_shap,Log_RSS_110_value_scaled,Log_RSS_110_shap,stress_MPa_value_scaled,stress_MPa_shap,T_C_value_scaled,T_C_shap
133,5,G.M. Han et al.,A SRR99,near_001,2.130333662033081,2.1990718841552734,-1.4596412181854248,-4.195474055198576,0.5002192258834839,-0.010350256492568094,1.17753005027771,0.4226330799433569,-1.3349027633666992,0.49367897181511183,1.4877864122390747,0.5857318646942761,0.8944953680038452,-0.21309963740717275,1.1437426805496216,0.4167176940854892,-1.062389850616455,-0.13083981530305225,0.6218641996383667,0.021876360919789242,-1.2227861881256104,0.9238151652818379,-1.382156252861023,1.56936282545364,1.4747861623764038,0.07478034484813975
142,5,G.M. Han et al.,J,interior,2.1643528938293457,2.169759750366211,-1.4596412181854248,-4.205007683699402,0.5002192258834839,-0.005094599398141797,1.17753005027771,0.41132799919410445,-1.3349027633666992,0.5047009490300457,1.4877864122390747,0.5676344787742041,0.8944953680038452,-0.1740177073512571,0.2767714858055115,0.17007378966603276,1.1285731792449951,0.2074703769858242,-0.13832084834575653,0.025289066003530133,-1.0666652917861938,0.9236204788602623,-1.382156252861023,1.6357709407043144,1.4747861623764038,0.06301082353315399
157,5,Wang et al.,SC 3,near_111,2.1041455268859863,2.374786376953125,-0.42685896158218384,-0.995373421389894,0.5002192258834839,-0.030473975783666746,0.6146719455718994,0.30285368530330403,-0.4139050543308258,0.22269199488061425,-0.726204514503479,-0.1591097751447913,-1.6176741123199463,0.48616824211473414,-1.5999966859817505,-0.5672933517108376,-0.47784072160720825,-0.03872381262719383,0.7299013733863831,0.05241056278116774,-0.5137094259262085,0.6000458111589296,-0.3028855621814728,0.3674263824270822,0.31239792704582214,-0.07060817960486034
168,5,Lukas et al,Fig2a_CMSX4_3,near_011,2.8241257667541504,2.7561473846435547,0.004389230627566576,0.5048770572652314,1.0805277824401855,0.12470758857181735,0.1391538679599762,0.09284885125689268,0.11188745498657227,0.04795686060162251,-0.5246012210845947,-0.13853109691567142,-1.2378097772598267,0.258726766911695,-0.7491042613983154,-0.5493570456847116,1.5113933086395264,0.14484571062469867,0.7299013733863831,0.09209624507688476,0.06429041177034378,-0.1476726864867476,-0.2797583341598511,0.23127049581711112,-0.10274074971675873,-0.09617707079124012
173,5,Lukas et al,Fig2b_CM186LC_4,near_111,2.691965103149414,2.5469093322753906,0.004389230627566576,0.2713797129690031,-0.08008937537670135,-0.047301492413690215,-0.1131618395447731,-0.021690881813065915,0.35134157538414,-0.08959764409700402,-0.2729140818119049,-0.08404385761978674,-1.4505338668823242,0.4199540007933109,-1.599959373474121,-0.45795787028528634,-0.4778844118118286,0.007521606917222198,0.7299013733863831,0.06551583288702482,-0.34466519951820374,0.44845090698473267,-0.07932233810424805,0.05200486384460492,-0.10274074971675873,-0.08341453731046762
183,5,leng et al- SX,A,near_001,2.2430379390716553,2.2362194061279297,0.47582268714904785,2.087338861273865,0.5002192258834839,0.0026709361392662483,-0.06463958323001862,-0.040304790905443595,0.8069401383399963,-0.37154056061671265,-1.1590492725372314,-0.5976426744022998,-2.3875324726104736,0.7860001455004237,1.1692456007003784,0.7948245434422203,-1.557449221611023,-0.27914443909135095,0.7191922068595886,0.036609097081182464,0.813682496547699,-0.9842746562363877,0.9112939834594727,-1.4007925242872932,-0.5178794264793396,-0.033102044743891806
16,6,1988,CMSX2 17,near_011,2.462398052215576,2.484708786010742,-1.4659359455108643,-4.354413116086175,0.5278982520103455,0.020123861046683383,1.2668148279190063,0.45200294301642857,-1.4706851243972778,0.38211675805925904,1.7043769359588623,0.5696483433672246,1.0137767791748047,-0.2285782670466233,-0.6248230338096619,-0.4548176968070167,1.4361035823822021,0.2998269095446353,0.03321034833788872,-0.001901455703152969,-1.5886050462722778,2.412849644673475,-1.4979594945907593,1.3002576417669187,1.4965518712997437,0.11184788565038974
24,6,1988,Alloy454 7,interior,2.365488052368164,2.409982681274414,-0.9907583594322205,-2.5280328973751214,1.1095386743545532,0.03260898133265018,1.3054289817810059,0.5838995142728625,-1.1335264444351196,0.35696378947959206,-0.050668586045503616,0.039131040037298975,1.7849990129470825,-0.307815473077195,-0.10245511680841446,-0.14187044611559171,0.20190997421741486,0.006241406122562868,-0.391370952129364,0.00680184061956596,-0.9799098968505859,1.3301423170412567,-1.1929224729537964,0.9651415411641949,0.9219151139259338,0.02062928245805785
37,6,1988,MXON 12,interior,1.8129132986068726,1.4634666442871094,0.048856765031814575,0.043264328895155336,-0.5190545916557312,-0.05172210589487859,-0.2970579266548157,0.06503746523815135,0.07778608798980713,0.2019190285550948,-0.42781931161880493,-0.009483109922892603,-0.41920387744903564,0.043111692020863936,-0.1260223239660263,-0.28486272332406437,0.8869534134864807,0.08975707077804967,-3.6994097232818604,-0.11524099785677862,0.42455896735191345,-0.456506027109235,-0.04903337359428406,0.15069417675529592,-0.14526739716529846,-0.061475951583996
46,6,1988,Alloy454 15,interior,2.576341390609741,2.5789260864257812,0.9218510985374451,2.074904163917784,1.1095386743545532,0.3035305103792407,-0.22948317229747772,0.22397380485217366,0.4230533242225647,0.1150667895796333,-1.8841701745986938,-0.8125954715735968,1.0983624458312988,-0.26435891375065235,0.9464510679244995,0.7129853882251521,0.06478732824325562,0.09428884178363969,0.17926646769046783,0.0017952126312487915,1.0611720085144043,-1.2570910144622216,0.934711217880249,-0.6098158797168236,-0.8840860724449158,-0.027543211823601563
53,6,1988,CMSX2 19,near_001,2.6148972511291504,2.523221969604492,0.9218510985374451,2.819821007626695,-2.0313198566436768,0.04304817060095207,-0.972805380821228,-0.4753053687949687,0.8290038704872131,-0.22815415160310706,-0.00013226062583271414,0.11555583243773922,0.26743268966674805,-0.22719209882242064,1.184618353843689,0.44506490439486784,-1.6439433097839355,-0.016187599351025875,0.7224900126457214,-0.008032217335374611,0.8078153729438782,-1.1642270161873727,0.9042075276374817,-0.7564358252803813,-0.8840860724449158,-0.04385915091340571
56,6,1988,CMSX2 22,near_111,3.005180597305298,3.076448440551758,0.9218510985374451,2.301339591712683,-2.0313198566436768,0.5722940604517699,-0.972805380821228,-0.3618788356521285,0.8290038704872131,-0.07952978195806,-0.00013226062583271414,0.13595149449949687,0.26743268966674805,-0.10726523216744177,-1.3148339986801147,-0.21461077227836717,-0.10004664212465286,0.11122698769579699,0.4359322190284729,-0.04462407604201359,0.45020806789398193,-0.5509223894397894,0.9042075276374817,-0.6909791403951795,-0.8840860724449158,-0.019589722184376147
72,6,1988,CMSX2 38,interior,2.8221681118011475,2.760498046875,0.9218510985374451,2.5301245917136663,0.5278982520103455,0.09068400724907331,-0.972805380821228,-0.5072576990871154,0.8290038704872131,-0.2624463877125887,-0.00013226062583271414,0.2054406133839201,0.26743268966674805,-0.18442658060447756,0.989026665687561,0.8915948737839949,-0.011780817992985249,0.02999423669498082,0.6275365948677063,0.024910790599208657,1.033199429512024,-1.4004135470791448,0.9042075276374817,-0.6668345717768797,-0.8840860724449158,-0.027518049166934355
75,6,1988,CMSX2 41,interior,1.4771212339401245,1.3169116973876953,0.9218510985374451,2.342024925424424,0.5278982520103455,0.08593437619628547,-0.972805380821228,-0.4611989537952381,0.8290038704872131,-0.2804036127003492,-0.00013226062583271414,0.20392200496658283,0.26743268966674805,-0.06167455274468247,0.03255779296159744,-0.13894903074731013,1.220216989517212,0.23653221002322325,-1.6061655282974243,-0.26307350623642073,1.039514183998108,-1.5500287711488603,0.9042075276374817,-0.680187710083471,-0.8840860724449158,-0.02866377110629303
77,6,1988,CMSX2 43,interior,0.9030900001525879,1.201498031616211,0.9218510985374451,2.327018976749045,0.5278982520103455,-0.04042720011753205,-0.972805380821228,-0.5197051326277606,0.8290038704872131,-0.23663879402658608,-0.00013226062583271414,0.14259577500597875,0.26743268966674805,-0.12333759630206009,-0.2214057296514511,-0.5385106502497253,0.42621782422065735,0.1602599284010507,-2.364950656890869,-0.15628672445915115,0.8524593114852905,-1.1735997519642496,0.9042075276374817,-0.6765876702462543,-0.8840860724449158,-0.025681684225424682
96,6,mackay,K,interior,1.4149733781814575,1.3842029571533203,0.7761959433555603,2.3574878811443467,-1.2170231342315674,-0.19380626986412103,-1.0403801202774048,-0.7103836178757389,0.9587406516075134,-0.5097090920495524,-0.4111298620700836,-0.17940585780159232,0.1828470379114151,-0.15902321549212395,1.0966795682907104,0.7226085432105261,-0.5461903214454651,-0.1138478822732369,0.4754667580127716,0.01860251383046935,0.9305863976478577,-1.4354795554494115,0.8050704598426819,-0.6881216827609987,-0.7691587209701538,-0.026095312628923263
103,6,mackay,R,interior,1.913813829421997,1.8051929473876953,0.7761959433555603,2.457963537212661,0.5278982520103455,0.04462058038233243,-1.0403801202774048,-0.6304127925150734,0.9587406516075134,-0.41785005527630253,-0.4111298620700836,-0.1288407739550315,0.1828470379114151,-0.08513170782698688,1.1297614574432373,0.9910228606829209,-0.8894976377487183,-0.2866870977325162,0.45480361580848694,0.00459260722002694,0.879741370677948,-1.3413074458567598,0.8050704598426819,-0.722387312382475,-0.7691587209701538,-0.0491523413354742
117,6,Gunturi et al. ,CMSX-04 -11,interior,0.6989700198173523,0.8278331756591797,1.02833092212677,2.469821330729982,0.5278982520103455,0.10705348218190537,-0.6156246066093445,-0.10254336431403054,0.8742548227310181,-0.28361794292955134,-1.3579061031341553,-0.9840189234786065,-1.7875014543533325,0.019190064679384413,-0.14043067395687103,-0.17543640731111382,1.4187572002410889,-0.11423146293853621,0.6335451602935791,0.1619460892629186,0.9559860229492188,-1.4043885018945972,0.9042075276374817,-0.6775670481278392,-0.9661770462989807,-0.027894712815591093
127,6,G.M. Han et al.,J,interior,2.130333662033081,1.82586669921875,0.9218510985374451,2.7359587005636716,0.5278982520103455,0.10368713567209767,-0.972805380821228,-0.6441630225570569,0.9922211170196533,-0.5821362266380992,-0.5657023787498474,-0.23502472239543548,-0.8918884992599487,0.20995345341472418,0.3686835467815399,0.21581564940113382,1.1091581583023071,0.35491660426493515,0.7224900126457214,0.1291388277053662,1.1124687194824219,-1.819696362796039,1.056726098060608,-0.8909223728088493,-0.8840860724449158,-0.01350755912394166
132,6,G.M. Han et al.,Q,interior,1.0,1.1243534088134766,0.9218510985374451,2.6787174473023527,0.5278982520103455,-0.04796723333127389,-0.972805380821228,-0.5724579434922468,0.9922211170196533,-0.3425376623961735,-0.5657023787498474,-0.1559404709010469,-0.8918884992599487,0.21439479924018434,-0.4683705270290375,-0.5154036311109469,0.1577310860157013,0.09111074752966002,-0.6641818284988403,-0.031163382605655546,0.7895338535308838,-1.3045651401056375,1.056726098060608,-0.9307347360577864,-0.8840860724449158,-0.029278139628635933
134,6,G.M. Han et al.,B,interior,2.1702616214752197,2.2177867889404297,-1.4011551141738892,-4.3305802137319525,0.5278982520103455,0.030471623333384042,1.1316653490066528,0.5655277202198894,-1.280003547668457,0.4960659396314657,1.4279868602752686,0.679240925065377,0.8794348835945129,-0.3720277219314129,1.1376920938491821,0.49228895393795424,-0.9664589166641235,-0.1976524911861871,0.4840806722640991,-0.001408688172001248,-1.1444458961486816,1.6359190324337016,-1.32637619972229,1.162186515870009,1.4144608974456787,0.08278505525960923
155,6,Wang et al.,SC 1,near_001,2.370142936706543,2.529390335083008,-0.37826210260391235,-1.0427955183221846,0.5278982520103455,0.006422877152884989,0.5717602968215942,0.44614902183846644,-0.37053820490837097,0.2922791190154044,-0.750846266746521,-0.2862269100067411,-1.588476300239563,0.38373551631706687,1.184618353843689,0.6411776993401537,-1.6439433097839355,-0.14383200233118346,0.7224900126457214,-0.0061053241577088265,0.09750193357467651,-0.010738064527939547,-0.2587463855743408,0.29754532026731645,0.26518741250038147,-0.054759939869569646
164,6,Lukas et al,Fig2a_CM186LC_2,near_011,2.7543482780456543,2.653717041015625,0.048856765031814575,-0.007963378901811709,-0.053742218762636185,-0.05117948584112625,-0.1522548794746399,0.14273123291376685,0.3851262331008911,0.0602157451990702,-0.30475401878356934,0.0024851701373134194,-1.4242806434631348,0.1963331931494438,-0.6934564113616943,-0.7797200324371516,1.5110338926315308,0.10193312566896395,0.7224900126457214,0.10219149209011542,-0.0441703163087368,0.41690348856667114,-0.4265167713165283,0.5380922061874605,-0.14526739716529846,-0.057313990120136875
179,6,Lukas et al,Fig2b_CMSX4_4,near_111,2.7795965671539307,2.7183189392089844,0.048856765031814575,0.07340626243783013,1.1095386743545532,0.023362783418319478,0.09873703867197037,0.23793617441978954,0.148670494556427,0.11691008591933144,-0.5524443984031677,-0.09662285531529508,-1.2153042554855347,0.2414428614302661,-1.5254734754562378,-0.627835910923618,-0.46562308073043823,0.029859228279688142,0.7224900126457214,-0.0010400428671948605,-0.28751975297927856,0.776745321413065,-0.03759448230266571,0.12476456328630832,-0.14526739716529846,-0.06175643675496906
28,7,1988,MXON 2,near_001,2.466867685317993,2.432619094848633,0.043797675520181656,0.07539484255820003,-2.5113401412963867,-0.2331281348484496,-0.28837406635284424,0.031237793879853423,0.073671355843544,0.04330435536395602,-0.4403420388698578,-0.11589098434244267,-0.4367350935935974,0.20426860343454079,1.251889705657959,0.036538015381085726,-1.7242474555969238,0.13752367271587168,0.7452220320701599,0.07705831764729149,0.26508158445358276,-0.08119445651291564,-0.0423920676112175,0.19990789770162634,-0.14032895863056183,-0.19429122236496588
35,7,1988,MXON 10,near_001,2.567026376724243,2.610158920288086,0.043797675520181656,-0.30159637192047983,-0.5860031247138977,-0.16212914066170078,-0.28837406635284424,0.10791563274268545,0.073671355843544,0.11793667896197199,-0.4403420388698578,-0.12274183754165792,-0.4367350935935974,0.23864208769653128,1.2323799133300781,0.6357112156058552,-1.3319203853607178,-0.15201841336375796,0.6447117924690247,0.0725045466912887,0.3282788097858429,-0.07576168883761963,-0.0423920676112175,0.3819062863870685,-0.14032895863056183,-0.18112246193105758
50,7,1988,Alloy454 20,interior,1.851258397102356,2.0382442474365234,0.9190986156463623,2.3057696133288323,1.098666787147522,0.12622777628562776,-0.22059212625026703,0.14045273013122825,0.42051005363464355,-0.03788302896487829,-1.9087005853652954,-0.43944722871659087,1.0771526098251343,-0.17059112215256725,0.3243657350540161,0.07367695181971508,0.07473509013652802,0.018077113023219193,-0.20175202190876007,-0.023862616397763204,0.9228391051292419,-0.5084443725599896,0.9413114786148071,-1.5171020483363162,-0.882472038269043,-0.1296475206350282
52,7,1988,Alloy454 22,interior,1.4771212339401245,1.5207195281982422,0.9190986156463623,1.9769885718075173,1.098666787147522,0.11191408093437723,-0.22059212625026703,0.15502547485372592,0.42051005363464355,0.03214115929181628,-1.9087005853652954,-0.48976108617897574,1.0771526098251343,-0.16324412461460788,-0.8050841689109802,-0.49581291264814625,0.6756486296653748,0.0755712225970398,-0.29176732897758484,-0.02882598008555516,0.8236425518989563,-0.4200756274881603,0.9413114786148071,-1.2759776595549426,-0.882472038269043,-0.13591342086347225
54,7,1988,CMSX2 20,near_001,2.3617279529571533,2.4641990661621094,0.9190986156463623,2.4637201530599837,-2.150339365005493,-0.3310818122845472,-0.9661934971809387,-0.17284436587653662,0.8283082842826843,-0.19586723669156053,-0.009128660894930363,0.17921537043670066,0.24823705852031708,-0.09995114124316735,1.2404648065567017,0.11980434392532682,-1.3647770881652832,0.15717382619719578,0.7020692825317383,0.08738612751361088,0.8779077529907227,-0.504016983713919,0.9108090400695801,-1.3291708971852432,-0.882472038269043,-0.14318142224515729
65,7,1988,CMSX2 31,interior,2.6334683895111084,2.628885269165039,0.9190986156463623,2.930630497306828,-1.3080044984817505,-0.3488384352189721,-0.9661934971809387,-0.1610709751581998,0.8283082842826843,-0.33200324754851507,-0.009128660894930363,0.09385403064779413,0.24823705852031708,-0.0258215726710884,1.154109001159668,0.5056931528891254,-0.5719345211982727,-0.07955167789889021,0.602506160736084,0.10421199116216824,0.9894591569900513,-0.6228516132815174,0.9108090400695801,-1.5071125295330312,-0.882472038269043,-0.1688822694966305
66,7,1988,CMSX2 32,near_001,2.7551121711730957,2.6387977600097656,0.9190986156463623,2.56316798506125,-1.3080044984817505,-0.2628556226476897,-0.9661934971809387,-0.19735778145766247,0.8283082842826843,-0.30732078805601903,-0.009128660894930363,0.11571241075534328,0.24823705852031708,-0.013584793086597555,1.2439477443695068,0.43384712703020056,-1.450429081916809,0.03298364565337101,0.7086843848228455,0.07878883047335265,0.8639383912086487,-0.4710307425762194,0.9108090400695801,-1.3154942525716407,-0.882472038269043,-0.10780537297321677
76,7,1988,CMSX2 42,interior,0.9030900001525879,0.9886989593505859,0.9190986156463623,2.071460298992294,0.49699899554252625,-0.0683714462044085,-0.9661934971809387,-0.13121591281931144,0.8283082842826843,0.0020234763948598776,-0.009128660894930363,0.06854837498004838,0.24823705852031708,0.015907479046137166,-0.04485180228948593,-0.6308739865374328,0.8361263275146484,-0.006277060740992799,-3.811986207962036,-0.25530179906930633,0.992085337638855,-0.6774914529731484,0.9108090400695801,-1.4038041375141415,-0.882472038269043,-0.163644264148963
88,7,mackay,B ,interior,1.4149733781814575,1.6470355987548828,0.7730586528778076,2.4736786268541016,-2.150339365005493,-0.1983667731984365,-1.0339754819869995,-0.36575126883720244,0.9586355686187744,-0.35140283605531336,-0.4235149621963501,-0.21261683446144516,0.16385643184185028,-0.04259944417601517,1.20314621925354,-0.006789277518497629,-0.9475074410438538,0.08434388138218901,0.5854210257530212,0.14517063785665102,0.8925902247428894,-0.5684353032266273,0.8116761445999146,-1.2248281245186816,-0.7670275568962097,-0.17440168036797424
102,7,mackay,Q,near_001,1.903090000152588,1.6924209594726562,0.7730586528778076,2.037816538332827,-1.3080044984817505,-0.3574696627499288,-1.0339754819869995,-0.37397021536641956,0.9586355686187744,-0.3832125656977902,-0.4235149621963501,-0.058295302373311014,0.16385643184185028,-0.12243758282312285,1.221908688545227,0.22705857327834036,-1.2544716596603394,0.12574604995825875,0.5897382497787476,0.10946249834479364,0.8438953161239624,-0.41757390706986625,0.8116761445999146,-1.0504116763672848,-0.7670275568962097,-0.13070966893733288
109,7,1988,CMSX-4 02,near_001,3.0211892127990723,2.9541263580322266,0.9190986156463623,2.481372374947962,-2.2706730365753174,-0.27195209410269566,-0.5304524302482605,-0.005753867757984368,0.8036091923713684,-0.16419699760816056,-1.3018251657485962,-0.5755212329893384,-1.7421530485153198,0.742385605906714,1.2522165775299072,0.02398195078521652,-1.7782385349273682,0.47673751620047555,0.7470070123672485,0.0669154508995285,0.8087424635887146,-0.4577424131444443,0.9108090400695801,-1.4430007117744725,-0.882472038269043,-0.14727161683776824
118,7,G.M. Han et al.,A SRR99,near_001,2.6589648723602295,2.8214683532714844,0.9190986156463623,2.706725097348725,0.49699899554252625,0.009724455019975816,-0.9661934971809387,-0.15072903708640037,0.992268443107605,-0.30968930402590045,-0.5793619751930237,-0.268499010287733,-0.9082738757133484,0.40630077364752126,1.237359881401062,0.806996389121028,-1.3535079956054688,-0.036179046983067516,0.6762478947639465,0.012798994126582787,0.9500455260276794,-0.5660745055443348,1.0633212327957153,-1.6977288680864209,-0.882472038269043,-0.1718343883067832
130,7,G.M. Han et al.,N,interior,1.0606977939605713,0.7703590393066406,0.9190986156463623,2.0984526047049967,0.49699899554252625,-0.09621197610008941,-0.9661934971809387,-0.2922449958724716,0.992268443107605,0.005181991750731794,-0.5793619751930237,-0.08567820523335742,-0.9082738757133484,0.1842746512229103,-0.46184900403022766,-0.5377734565412058,0.4656522572040558,-0.04884949670317879,-2.3536288738250732,-0.18117901489232838,0.8999000191688538,-0.5894279251262233,1.0633212327957153,-1.6663429819399598,-0.882472038269043,-0.1445343724103244
139,7,G.M. Han et al.,G,interior,2.176091194152832,2.232187271118164,-1.4100453853607178,-3.8629581862214333,0.49699899554252625,0.01294062476892194,1.1447298526763916,0.10320610132953177,-1.2902981042861938,0.33922365633749363,1.4307655096054077,0.43883603710589064,0.8587557077407837,-0.3238232885368493,0.7310802340507507,0.43210452159338303,0.4856649935245514,0.06190852687857449,-0.6195806264877319,-0.04673663048722932,-0.9866751432418823,0.5907902126078117,-1.3196815252304077,2.121101087495498,1.4264174699783325,0.30407391737108364
152,7,G.M. Han et al.,[001],near_001,2.130333662033081,2.4183921813964844,-1.4100453853607178,-4.984510638514402,0.49699899554252625,0.013969627981437797,1.1447298526763916,0.21380482146371643,-1.2902981042861938,0.5005633326165215,1.4307655096054077,0.8002251080409026,0.8587557077407837,-0.40485819737851436,1.2522165775299072,0.37020805590403627,-1.7782385349273682,-0.012754826737049071,0.7470070123672485,-0.04063141242594644,-1.257016897201538,0.8229079185290976,-1.3196815252304077,2.387814339909757,1.4264174699783325,0.42506817217025245
158,7,Wang et al.,SC 4,near_001,2.5973660945892334,2.655437469482422,-1.785567045211792,-5.337706114521312,0.49699899554252625,0.013509606078922851,2.364804744720459,0.05444563913622948,-2.242527961730957,0.4146235471782731,1.0777114629745483,0.4366396732391776,-0.33746376633644104,0.14192420507140238,1.2522165775299072,0.3745537870947841,-1.7782385349273682,0.04470432615865112,0.7470070123672485,-0.017317393790051164,-1.9402360916137695,1.214109202492412,-1.5675138235092163,2.676911808562374,1.9211795330047607,0.6321166763523364
162,7,CMSX4_Table1_Lukas,R,near_111,1.444044828414917,1.5963382720947266,-0.9985643029212952,-2.949692114555697,0.49699899554252625,-0.07301636386888812,0.8736020922660828,0.37085008080021054,-0.663098156452179,0.04418327716924798,0.295803040266037,0.105250270786504,-0.6352777481079102,0.13426551863389388,-1.5301783084869385,-0.32980909411629,-0.5746389627456665,0.07277378929105402,0.7470070123672485,0.00680982318131646,-0.7842447757720947,0.5853090510441384,-0.6143127083778381,1.3283283996225033,0.9316554665565491,0.11288701935945608
171,7,Lukas et al,Fig2b_CM186LC_2,near_111,1.5051499605178833,1.4856815338134766,0.043797675520181656,0.03883749404705881,-0.10466884076595306,-0.12075908472455735,-0.14312703907489777,0.10513537284887675,0.38241034746170044,0.0034543826551697715,-0.31626203656196594,-0.0933110555184263,-1.4393755197525024,0.43543071633458125,-1.5301783084869385,-0.3355759607800721,-0.5746389627456665,0.11350191716347631,0.7470070123672485,-0.027025035667169125,0.0624220035970211,0.052590839058956174,0.5333414077758789,-0.6413592834526309,-0.14032895863056183,-0.19769379582647198
182,7,Lukas et al,Fig2b_CMSX4_7,near_111,3.616685628890991,3.142333984375,0.043797675520181656,0.06968564637732844,1.098666787147522,-0.037993400581117116,0.10863445699214935,0.19511912534211398,0.14487838745117188,-0.01092803285061529,-0.5659946799278259,-0.24127223605676498,-1.2309056520462036,0.37184396801650665,-1.5301783084869385,-0.3798576635872653,-0.5746389627456665,0.09408466114841954,0.7470070123672485,0.002388488230059119,-0.4262951612472534,0.37212136332626095,-0.21396826207637787,0.6280340316911692,-0.14032895863056183,-0.19218887165852888
185,7,leng et al,C,interior,1.929418921470642,2.1883811950683594,0.5119507312774658,1.1050355565599597,0.49699899554252625,-0.053998204090884634,-0.09471137076616287,0.12930142959527238,0.8343517184257507,-0.11560218621458056,-1.1955158710479736,-0.4204197934929043,-2.357635259628296,0.7885783885379984,1.0367330312728882,0.25890759945542136,-1.9845664501190186,0.36764034952199304,0.69809889793396,-0.04772976454157971,1.0555434226989746,-0.5551811959656832,0.9489370584487915,-1.288650164944256,-0.5526306629180908,-0.1527196872402945
8,8,1988,CMSX2 9,near_001,3.023252487182617,2.8339309692382812,-1.486075758934021,-4.072187041326508,0.5260230898857117,-0.01306693125239249,1.2896289825439453,0.4090035017483393,-1.4971840381622314,0.6160305221206628,1.728169322013855,0.8203756749088333,0.9990265965461731,-0.3508273571624676,1.2106397151947021,0.3443497044340998,-1.529988408088684,-0.09024257452649508,0.7213310599327087,0.017441064157629423,-1.6936320066452026,1.5645764516304996,-1.511603832244873,1.4323930712351558,1.5206971168518066,0.08323197256719599
27,8,1988,MXON 1,near_001,2.4712917804718018,2.556703567504883,0.030576761811971664,0.4766047131310313,-2.3829398155212402,-0.10153944562640559,-0.27798911929130554,-0.05813358453901387,0.06054963916540146,0.0814745695395022,-0.43231821060180664,-0.30338727377520164,-0.4271245002746582,0.242774577486033,1.2118641138076782,0.5393892384092019,-1.5560579299926758,-0.10329959713825933,0.731890082359314,0.00953494613487241,0.26385200023651123,-0.2749892875497107,-0.06224437057971954,0.00311490189056971,-0.1280987560749054,-0.0752095389406246
34,8,1988,MXON 9,near_001,2.6618127822875977,2.6540870666503906,0.030576761811971664,0.49699941513448315,-0.5212035179138184,-0.04722932566764412,-0.27798911929130554,-0.04337877986885542,0.06054963916540146,0.1103238057445196,-0.43231821060180664,-0.2843012568087076,-0.4271245002746582,0.21030362459230112,1.2076945304870605,0.5653675368968775,-1.4710912704467773,-0.1844741270656066,0.7055152058601379,0.03785893228879958,0.2779029905796051,-0.2644702685792163,-0.06224437057971954,-0.012281551378105387,-0.1280987560749054,-0.07803853257292945
40,8,1988,MXON 15,near_111,2.075546979904175,2.348644256591797,0.030576761811971664,0.7585722950271361,-0.5212035179138184,-0.015442253652517876,-0.27798911929130554,-0.06638687397822868,0.06054963916540146,0.031213170978788073,-0.43231821060180664,-0.18757396195762235,-0.4271245002746582,0.13813223652177575,-1.2726069688796997,-0.35092817495899825,-0.13325603306293488,0.11963094275182176,0.1511370986700058,-0.042449595759917844,-0.10434108972549438,0.0214881120125499,-0.06224437057971954,-0.14965026604662593,-0.1280987560749054,-0.08223369051404708
42,8,1988,Alloy454 10,near_001,2.338456392288208,2.4624404907226562,0.9046429395675659,3.12923066304182,1.1078157424926758,0.19152856522244968,-0.2102525383234024,-0.014166822111826141,0.4078821539878845,-0.12879516209781827,-1.9079928398132324,-0.9265254849549458,1.0832090377807617,-0.3812909639677198,1.2109013795852661,0.7587888571323108,-1.5407733917236328,-0.1789149704536761,0.722314178943634,0.04756493347481371,0.838415265083313,-0.9754391226224594,0.9217944741249084,-1.0738129871030069,-0.8700568675994873,-0.030076292698672975
43,8,1988,Alloy454 11,near_001,2.5599067211151123,2.4552783966064453,0.9046429395675659,3.072567550848906,1.1078157424926758,0.14086324646319315,-0.2102525383234024,-0.011081677268222028,0.4078821539878845,-0.12298225445700618,-1.9079928398132324,-0.9288457576910661,1.0832090377807617,-0.3835897977178037,1.200457215309143,0.7054699932422384,-1.2663148641586304,-0.1366080296484075,0.6997550129890442,0.046650746494035895,0.8839956521987915,-0.9689209677548197,0.9217944741249084,-1.0562201246018355,-0.8700568675994873,-0.032759494601856884
73,8,1988,CMSX2 39,interior,2.7403626441955566,2.8661327362060547,0.9046429395675659,3.185063417371407,0.5260230898857117,0.04925433314068557,-0.9553549885749817,-0.46761591490869514,0.8162609934806824,-0.47405342329461997,0.0010436640586704016,0.018860542857096575,0.25623953342437744,-0.11623602083409568,1.0364530086517334,0.9200382650433664,-0.39013636112213135,-0.08793138602146915,0.03146452456712723,0.0212582646552296,0.9851543307304382,-1.1530242989337252,0.8912816047668457,-1.043805538054352,-0.8700568675994873,-0.040106983459757356
81,8,1988,CMSX2 47,near_111,1.4471579790115356,1.4937419891357422,0.9046429395675659,2.510998924438516,0.5260230898857117,-0.13190734542401344,-0.9553549885749817,-0.4542605535378289,0.8162609934806824,-0.45404621591276384,0.0010436640586704016,0.04424818483606757,0.25623953342437744,-0.13843828900418031,-1.2490260601043701,-0.6474809784160158,-0.0038686126936227083,0.07490830020751367,0.2904788851737976,0.00559969077252375,0.5050153136253357,-0.6427797702688772,0.8912816047668457,-0.9486015837449299,-0.8700568675994873,-0.0067620711313109115
