paper_id,spec_no,T_C,stress_MPa,t_rupture_h,theta_from_001_deg,theta_from_011_deg,Gamma_prime_size,L,G,SFE,Misfit,Schmid1_110,MultislipPropensity_110,y_log10,T_K,Inv_T_K,Log_Stress,cos_001,cos_011,RSS_110,Log_RSS_110,Unnamed: 22,orientation_zone,cv_fold
1988,CMSX2 16,1050.0,120.0,522.0,52.185,29.974,0.45,0.36476,56.167,42.244,-0.225,0.329552,0.998953124,2.717670503002262,1323.15,0.7557722102558289,2.0791812460476247,0.6131138947451263,0.8662522074128411,39.546240000000004,1.5971051976976993,,near_111,8
1988,CMSX2 17,1050.0,120.0,290.0,44.126,6.762,0.45,0.36476,56.167,42.244,-0.225,0.438501,0.962513198,2.462397997898956,1323.15,0.7557722102558289,2.0791812460476247,0.717810428625461,0.9930438181997195,52.62012,1.7211518341578635,,near_011,4
1988,CMSX2 18,1050.0,120.0,381.0,44.195,1.771,0.45,0.36476,56.167,42.244,-0.225,0.421213,0.972583942,2.5809249756756194,1323.15,0.7557722102558289,2.0791812460476247,0.7169714440529864,0.9995223307504634,50.54556,1.7036830125048998,,near_011,0
1988,Alloy454 1,980.0,200.0,239.0,2.508,42.765,0.5,0.3648,57.456,30.992,-0.07,0.423609,0.998531665,2.3783979009481375,1253.15,0.7979890675497745,2.3010299956639813,0.99904212142798,0.7341447746532619,84.7218,1.9279951742212775,,near_001,0
1988,Alloy454 2,980.0,200.0,210.0,17.008,32.215,0.5,0.3648,57.456,30.992,-0.07,0.472104,0.930667819,2.322219294733919,1253.15,0.7979890675497745,2.3010299956639813,0.9562639238502447,0.8460536304477271,94.4208,1.975067675761765,,interior,1
1988,Alloy454 3,980.0,200.0,248.0,22.836,23.232,0.5,0.3648,57.456,30.992,-0.07,0.49939,0.945457458,2.3944516808262164,1253.15,0.7979890675497745,2.3010299956639813,0.9216194864121249,0.9189151772462566,99.878,1.999469837267013,,interior,9
1988,Alloy454 4,980.0,200.0,193.0,21.954,23.079,0.5,0.3648,57.456,30.992,-0.07,0.494884,0.990482618,2.285557309007774,1253.15,0.7979890675497745,2.3010299956639813,0.9274843091657523,0.9199652345995314,98.9768,1.9955334086102394,,interior,8
1988,Alloy454 5,980.0,200.0,340.0,36.872,12.898,0.5,0.3648,57.456,30.992,-0.07,0.477458,0.842595579,2.531478917042255,1253.15,0.7979890675497745,2.3010299956639813,0.7999779836602156,0.9747689864965214,95.4916,1.9799651701795973,,interior,7
1988,Alloy454 6,980.0,200.0,256.0,28.083,24.772,0.5,0.3648,57.456,30.992,-0.07,0.478181,0.83172899,2.4082399653118496,1253.15,0.7979890675497745,2.3010299956639813,0.8822665792252837,0.9079823530840221,95.6362,1.980622311569442,,interior,8
1988,Alloy454 7,980.0,200.0,232.0,36.939,28.542,0.5,0.3648,57.456,30.992,-0.07,0.41152,0.939422142,2.3654879848909,1253.15,0.7979890675497745,2.3010299956639813,0.7992757801791989,0.8784671009395607,82.304,1.9154209425720905,,interior,1
1988,Alloy454 8,980.0,200.0,269.0,43.528,25.911,0.5,0.3648,57.456,30.992,-0.07,0.398483,0.844312053,2.429752280002408,1253.15,0.7979890675497745,2.3010299956639813,0.7250378909032279,0.8994739024541851,79.69659999999999,1.9014397940092207,,interior,6
1988,Alloy454 9,980.0,200.0,195.0,46.402,15.364,0.5,0.3648,57.456,30.992,-0.07,0.428149,0.983741641,2.290034611362518,1253.15,0.7979890675497745,2.3010299956639813,0.6895942649488699,0.9642620677478955,85.6298,1.9326249296693612,,interior,9
1988,MXON 1,850.0,500.0,296.0,1.204,43.803,0.2,0.36314,62.087,28.574,-0.513,0.416613,0.999906388,2.4712917110589387,1123.15,0.8903530249744023,2.6989700043360187,0.9997792189817206,0.7217239865771677,208.3065,2.318702821892483,,near_001,3
1988,MXON 2,850.0,500.0,293.0,0.571,44.601,0.2,0.36314,62.087,28.574,-0.513,0.411108,0.999902702,2.4668676203541096,1123.15,0.8903530249744023,2.6989700043360187,0.9999503415269171,0.7120137909999216,205.55399999999997,2.312925932398417,,near_001,3
1988,MXON 3,850.0,500.0,327.0,3.075,42.08,0.2,0.36314,62.087,28.574,-0.513,0.42813,0.99840469,2.514547752660286,1123.15,0.8903530249744023,2.6989700043360187,0.9985601716053734,0.742209818804988,214.065,2.3305456651952454,,near_001,5
1988,MXON 5,850.0,500.0,1396.0,51.082,31.713,0.2,0.36314,62.087,28.574,-0.513,0.319361,0.953704429,3.144885418287142,1123.15,0.8903530249744023,2.6989700043360187,0.6282075189523932,0.8506918617893676,159.6805,2.2032518838312027,,near_111,4
1988,MXON 6,850.0,500.0,900.0,52.529,33.441,0.2,0.36314,62.087,28.574,-0.513,0.29787,0.968395609,2.9542425094393248,1123.15,0.8903530249744023,2.6989700043360187,0.6083597988389532,0.8344537337934343,148.935,2.1729967697513475,,near_111,8
1988,MXON 8,850.0,500.0,382.0,1.217,43.811,0.36,0.36314,62.087,28.574,-0.513,0.416568,0.999817557,2.582063362911709,1123.15,0.8903530249744023,2.6989700043360187,0.9997744257263085,0.7216273328475322,208.284,2.318655909512809,,near_001,9
1988,MXON 9,850.0,500.0,459.0,2.37,43.155,0.36,0.36314,62.087,28.574,-0.513,0.420893,0.998389139,2.661812685537261,1123.15,0.8903530249744023,2.6989700043360187,0.9991446191812813,0.7295060445736552,210.44650000000001,2.323141707259966,,near_001,4
